URL,Domain,Subdomain,TLD,Path,Length,NumSpecialChars,Label
http://www.zdnet.com/graphics/anchordesk/frontpage/trim_blue.gif,zdnet,www,com,/graphics/anchordesk/frontpage/trim_blue.gif,64,11,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/authors/116.gif,zdnet,www,com,/graphics/anchordesk/frontpage/authors/116.gif,66,11,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=cf-ebM-QLw1uM7KdhhJaylIO7r3fxeR,online,clickthru,com,/Click?q=cf-ebM-QLw1uM7KdhhJaylIO7r3fxeR,67,10,ham
http://www.zdnet.com/graphics/clear.gif,zdnet,www,com,/graphics/clear.gif,39,8,ham
http://clickthru.online.com/Click?q=e4-ABYFQVkP42B758jI81u0PT_Qv1yR,online,clickthru,com,/Click?q=e4-ABYFQVkP42B758jI81u0PT_Qv1yR,67,10,ham
http://clickthru.online.com/Click?q=f9-mtKTQxOPE_9THbNSM_svdGheo-lR,online,clickthru,com,/Click?q=f9-mtKTQxOPE_9THbNSM_svdGheo-lR,67,12,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://nl.com.com/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=zdnet'>free,com,nl,com,/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=zdnet'>free,88,17,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=0f-RMDlzIjP98iKk79xZKuhSsxF6QnuusRR'>Unsubscribe</a>&nbsp,online,clickthru,com,/Click?q=0f-RMDlzIjP98iKk79xZKuhSsxF6QnuusRR'>Unsubscribe</a>&nbsp,93,15,ham
http://nl.com.com/servlet/url_login?email=legit-list-zdnet@example.com&brand=zdnet'>Manage,com,nl,com,/servlet/url_login?email=legit-list-zdnet@example.com&brand=zdnet'>Manage,90,18,ham
http://clickthru.online.com/Click?q=24-8DdMIczi7xAqCI6geUef92iqrwyR,online,clickthru,com,/Click?q=24-8DdMIczi7xAqCI6geUef92iqrwyR,67,9,ham
http://clickthru.online.com/Click?q=39-7QgMIjIiVxMFTUCCGLs-y39w-_lR,online,clickthru,com,/Click?q=39-7QgMIjIiVxMFTUCCGLs-y39w-_lR,67,12,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=4e-0Y95InZ3acWu6aJIKlsTn8N_Jj9R,online,clickthru,com,/Click?q=4e-0Y95InZ3acWu6aJIKlsTn8N_Jj9R,67,10,ham
http://www.zdnet.com/graphics/newsletters/gl_ft.gif,zdnet,www,com,/graphics/newsletters/gl_ft.gif,51,10,ham
http://clickthru.online.com/Click?q=63-tPKjIHWGw06jVWtg_9-hwkp_WEcR,online,clickthru,com,/Click?q=63-tPKjIHWGw06jVWtg_9-hwkp_WEcR,67,12,ham
http://clickthru.online.com/Click?q=78-d5asIdUkHx8ILqR5vnMUN5xspoRR,online,clickthru,com,/Click?q=78-d5asIdUkHx8ILqR5vnMUN5xspoRR,67,9,ham
http://clickthru.online.com/Click?q=8d-nbL1Q7nmvnTHOhpIiSupcptbPMPR,online,clickthru,com,/Click?q=8d-nbL1Q7nmvnTHOhpIiSupcptbPMPR,67,9,ham
http://clickthru.online.com/Click?q=a2-6-M7QXZHFzG_b-K9R0CGk_HtsonR,online,clickthru,com,/Click?q=a2-6-M7QXZHFzG_b-K9R0CGk_HtsonR,67,13,ham
http://clickthru.online.com/Click?q=b7-FOgPQ8JHOqrx2qz0NpbnpTbdL3eR,online,clickthru,com,/Click?q=b7-FOgPQ8JHOqrx2qz0NpbnpTbdL3eR,67,9,ham
http://clickthru.online.com/Click?q=cc-h4fQQ0O796GQRq67qeZDozn6f5yR,online,clickthru,com,/Click?q=cc-h4fQQ0O796GQRq67qeZDozn6f5yR,67,9,ham
http://clickthru.online.com/Click?q=e2-J1OpQhyI6RJ7KKBENBEZdihv9KnR,online,clickthru,com,/Click?q=e2-J1OpQhyI6RJ7KKBENBEZdihv9KnR,67,9,ham
http://clickthru.online.com/Click?q=f7-N0QnQLgImSfFjWNlrZIGiR6ImOeR,online,clickthru,com,/Click?q=f7-N0QnQLgImSfFjWNlrZIGiR6ImOeR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://gserv.zdnet.com/clear/outbound.gif?APPID=2&EMID=25136482&NL=e501-01&ISSUE=2002-07-22,zdnet,gserv,com,/clear/outbound.gif?APPID=2&EMID=25136482&NL=e501-01&ISSUE=2002-07-22,91,19,ham
http://clickthru.online.com/Click?q=0d-3a5unDr3Rb82CjV756XJrJ8XisRR,online,clickthru,com,/Click?q=0d-3a5unDr3Rb82CjV756XJrJ8XisRR,67,9,ham
http://www.dilbert.com/comics/dilbert/daily_dilbert/html/login.html,dilbert,www,com,/comics/dilbert/daily_dilbert/html/login.html,67,12,ham
http://techupdate.zdnet.com/techupdate/i/bg_232850.gif,zdnet,techupdate,com,/techupdate/i/bg_232850.gif,54,10,ham
http://clickthru.online.com/Click?q=30-u8NEIRrPLM7Jz7p8IeOdSKzjX1iR,online,clickthru,com,/Click?q=30-u8NEIRrPLM7Jz7p8IeOdSKzjX1iR,67,9,ham
http://www.zdnet.com/techupdate/i/itnewsletter_today.gif,zdnet,www,com,/techupdate/i/itnewsletter_today.gif,56,10,ham
http://www.zdnet.com/include/ads/ifc/RGROUP=2766,zdnet,www,com,/include/ads/ifc/RGROUP=2766,48,10,ham
http://www.zdnet.com/include/ads/js/RGROUP=2766,zdnet,www,com,/include/ads/js/RGROUP=2766,47,10,ham
http://www.zdnet.com/techupdate/i/gl_corner2.gif,zdnet,www,com,/techupdate/i/gl_corner2.gif,48,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/dots248.gif,zdnet,www,com,/techupdate/i/dots248.gif,45,9,ham
http://clickthru.online.com/Click?q=45-fNkJIKBija2HZ6g-EDvznhjonlZR,online,clickthru,com,/Click?q=45-fNkJIKBija2HZ6g-EDvznhjonlZR,67,10,ham
http://www.zdnet.com/techupdate/i/news_tech_header.gif,zdnet,www,com,/techupdate/i/news_tech_header.gif,54,11,ham
http://www.zdnet.com/techupdate/i/dots248.gif,zdnet,www,com,/techupdate/i/dots248.gif,45,9,ham
http://www.zdnet.com/techupdate/i/dots248.gif,zdnet,www,com,/techupdate/i/dots248.gif,45,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/dberlind.gif,zdnet,www,com,/techupdate/i/dberlind.gif,46,9,ham
http://clickthru.online.com/Click?q=5a-ahD1IP0zdDyrJbh24YOLpk6Td6dR,online,clickthru,com,/Click?q=5a-ahD1IP0zdDyrJbh24YOLpk6Td6dR,67,9,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=6f-3x79IOL3YNz7PcU3RXvLF34ULXuR,online,clickthru,com,/Click?q=6f-3x79IOL3YNz7PcU3RXvLF34ULXuR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=85-2G2oQ7KrekErVyCaf70SVbToBBPR,online,clickthru,com,/Click?q=85-2G2oQ7KrekErVyCaf70SVbToBBPR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=9a-b6_GQTMpSJTmsV-Figi7yr9FKgnR,online,clickthru,com,/Click?q=9a-b6_GQTMpSJTmsV-Figi7yr9FKgnR,67,11,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=af--dB8QLp7DA9Vh1-ydDX7NdmUVSeR,online,clickthru,com,/Click?q=af--dB8QLp7DA9Vh1-ydDX7NdmUVSeR,67,11,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=c4-Iy9lQ0WstkcJNEekHF6q-jPexAyR,online,clickthru,com,/Click?q=c4-Iy9lQ0WstkcJNEekHF6q-jPexAyR,67,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=d9-b7L_QpPspkOP76uie23s1N87hJlR,online,clickthru,com,/Click?q=d9-b7L_QpPspkOP76uie23s1N87hJlR,67,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=ee-ZbmWQwDDx4frjdD0QzbMuLbLad4R,online,clickthru,com,/Click?q=ee-ZbmWQwDDx4frjdD0QzbMuLbLad4R,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=03-13t3I3rIIpKPmM4hKQcaLlAI6OrR,online,clickthru,com,/Click?q=03-13t3I3rIIpKPmM4hKQcaLlAI6OrR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=19-BLe0I2rcgP7LzmRKMZ2Fz8IR7XlR,online,clickthru,com,/Click?q=19-BLe0I2rcgP7LzmRKMZ2Fz8IR7XlR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/dots249.gif,zdnet,www,com,/techupdate/i/dots249.gif,45,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://image.com.com/techupdate/i/dfarber.jpg,com,image,com,/techupdate/i/dfarber.jpg,45,9,ham
http://www.zdnet.com/techupdate/i/dots75.gif,zdnet,www,com,/techupdate/i/dots75.gif,44,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=2e-eMTGIiKj5wj8LpaktQ3DlPfP8N4R,online,clickthru,com,/Click?q=2e-eMTGIiKj5wj8LpaktQ3DlPfP8N4R,67,9,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=43-coL5IBJ3L1Sf1lL9Z5VKc-3P0BcR,online,clickthru,com,/Click?q=43-coL5IBJ3L1Sf1lL9Z5VKc-3P0BcR,67,10,ham
http://www.zdnet.com/techupdate/i/071902_tony_scott_quote.gif,zdnet,www,com,/techupdate/i/071902_tony_scott_quote.gif,61,12,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=58-mr2xIdJxsQlD5tDYjKHbtbXYzHRR,online,clickthru,com,/Click?q=58-mr2xIdJxsQlD5tDYjKHbtbXYzHRR,67,9,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=6d-e8plIDEzJtS__AE7Bc1bJBykEmZR,online,clickthru,com,/Click?q=6d-e8plIDEzJtS__AE7Bc1bJBykEmZR,67,11,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=82-P0EYQXK2GayUWT46gJLkjCXMZHnR,online,clickthru,com,/Click?q=82-P0EYQXK2GayUWT46gJLkjCXMZHnR,67,9,ham
http://techupdate.zdnet.com/techupdate/i/wayne_rash85x110.jpg,zdnet,techupdate,com,/techupdate/i/wayne_rash85x110.jpg,61,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=97-dlfYQ1M2Z4_j0RT3V0z6qjySJGeR,online,clickthru,com,/Click?q=97-dlfYQ1M2Z4_j0RT3V0z6qjySJGeR,67,10,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://clickthru.online.com/Click?q=ad-_4IAQzEpaOcLcNiQhaIHsSzky0PR,online,clickthru,com,/Click?q=ad-_4IAQzEpaOcLcNiQhaIHsSzky0PR,67,10,ham
http://www.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,www,com,/techupdate/i/arrow_blue.gif,48,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=c2-oXxLQUEDqh6KeyygVnxXFZcIuInR,online,clickthru,com,/Click?q=c2-oXxLQUEDqh6KeyygVnxXFZcIuInR,67,9,ham
http://techupdate.zdnet.com/techupdate/i/quote_blue_left.gif,zdnet,techupdate,com,/techupdate/i/quote_blue_left.gif,60,11,ham
"http://techupdate.zdnet.com/techupdate/stories/main/0,14179,2864540,00.html",zdnet,techupdate,com,"/techupdate/stories/main/0,14179,2864540,00.html",75,13,ham
http://techupdate.zdnet.com/techupdate/i/quote_blue_right.gif,zdnet,techupdate,com,/techupdate/i/quote_blue_right.gif,61,11,ham
http://clickthru.online.com/Click?q=d7-wk3ZQLWDyhLPyvsRmBekeVktk2eR,online,clickthru,com,/Click?q=d7-wk3ZQLWDyhLPyvsRmBekeVktk2eR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=ec-MHyXQVy13g6THPL1kOqFb2GVaGyR,online,clickthru,com,/Click?q=ec-MHyXQVy13g6THPL1kOqFb2GVaGyR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=01-9oXDI2jxO5fGQPhvurMPGPxZ6RlR,online,clickthru,com,/Click?q=01-9oXDI2jxO5fGQPhvurMPGPxZ6RlR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=16-T_cjI4cTyOcubWzDblRuaBDxRU4R,online,clickthru,com,/Click?q=16-T_cjI4cTyOcubWzDblRuaBDxRU4R,67,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=2c-DatOIc0kqUDT_bqc-r7MBvWpjuyR,online,clickthru,com,/Click?q=2c-DatOIc0kqUDT_bqc-r7MBvWpjuyR,67,11,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=41-qqJ1IEKzoDjYPmWU5CfCkxHB0FFR,online,clickthru,com,/Click?q=41-qqJ1IEKzoDjYPmWU5CfCkxHB0FFR,67,9,ham
http://www.zdnet.com/products/graphics/040802_monitors.jpg,zdnet,www,com,/products/graphics/040802_monitors.jpg,58,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=56-NwKYInnwtJhTUuorctPQDwwaMC9R,online,clickthru,com,/Click?q=56-NwKYInnwtJhTUuorctPQDwwaMC9R,67,9,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://techupdate.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,techupdate,com,/techupdate/i/arrow_blue.gif,55,10,ham
http://clickthru.online.com/Click?q=6b-8g5ZIHEXsAslw5D80ywQ-4d0P6cR,online,clickthru,com,/Click?q=6b-8g5ZIHEXsAslw5D80ywQ-4d0P6cR,67,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=80-KTKvQQ0J6e1530OoaDkjVsTLZ8iR,online,clickthru,com,/Click?q=80-KTKvQQ0J6e1530OoaDkjVsTLZ8iR,67,9,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=95-XdwrQvdKme0F5P2r1yZeU_u_KnPR,online,clickthru,com,/Click?q=95-XdwrQvdKme0F5P2r1yZeU_u_KnPR,67,11,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=aa-gBteQXUQ1tMu2muWLXZBXqONOVnR,online,clickthru,com,/Click?q=aa-gBteQXUQ1tMu2muWLXZBXqONOVnR,67,9,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=bf-JtRfQ8ZQw9mZ4Dr5w8PF_jEuwteR,online,clickthru,com,/Click?q=bf-JtRfQ8ZQw9mZ4Dr5w8PF_jEuwteR,67,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://clickthru.online.com/Click?q=d4-E0SqQ0EHePb-J6V_4Mc3148lk6yR,online,clickthru,com,/Click?q=d4-E0SqQ0EHePb-J6V_4Mc3148lk6yR,67,11,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://techupdate.zdnet.com/techupdate/i/arrow_blue.gif,zdnet,techupdate,com,/techupdate/i/arrow_blue.gif,55,10,ham
http://clickthru.online.com/Click?q=e9-gdzpQxVIgR2dE1fTRnU3P83P5XlR,online,clickthru,com,/Click?q=e9-gdzpQxVIgR2dE1fTRnU3P83P5XlR,67,9,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/graphics/anchordesk/frontpage/b.gif,zdnet,www,com,/graphics/anchordesk/frontpage/b.gif,56,10,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://clickthru.online.com/Click?q=ff-sVoVQmsafyrkiClZxrhBm0WHtheR,online,clickthru,com,/Click?q=ff-sVoVQmsafyrkiClZxrhBm0WHtheR,67,9,ham
http://clickthru.online.com/Click?q=14-5MRAIF-I4Nk-VZs8ZvQIzTKtR1yR,online,clickthru,com,/Click?q=14-5MRAIF-I4Nk-VZs8ZvQIzTKtR1yR,67,11,ham
http://clickthru.online.com/Click?q=29-Sg_rIjM3x2LMfqsNyGEI9rCM8vlR,online,clickthru,com,/Click?q=29-Sg_rIjM3x2LMfqsNyGEI9rCM8vlR,67,10,ham
http://clickthru.online.com/Click?q=3e-F51nIizcfEC5Hq3_7DQESNPe-i4R,online,clickthru,com,/Click?q=3e-F51nIizcfEC5Hq3_7DQESNPe-i4R,67,11,ham
http://clickthru.online.com/Click?q=53-n86dINniB4HdXxZjHpx8lOheMncR,online,clickthru,com,/Click?q=53-n86dINniB4HdXxZjHpx8lOheMncR,67,9,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
http://nl.com.com/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=zdnet'>free,com,nl,com,/servlet/url_login?email=qqqqqqqqqq-zdnet@example.com&brand=zdnet'>free,88,17,ham
http://www.zdnet.com/b.gif,zdnet,www,com,/b.gif,26,7,ham
